,example_id,min_elo,num_solved,models,acc,tau,example_link
416,leetcode.3411,888.8501540447771,16,"['Claude-Opus-4 (Thinking)' 'DeepSeek-R1-0528' 'GPT-4-Turbo-2024-04-09'
 'GPT-4O-2024-08-06' 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Grok-3-Mini (High)'
 'O3 (High)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)' 'O4-Mini (Low)'
 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.5333333333333333,0.4997536338850182,leetcode.3411
417,atcoder.abc312_b,893.3317888678728,25,"['Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3' 'GPT-4O-2024-08-06'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'Qwen3-235B-A22B']",0.8333333333333334,0.43313346407446907,atcoder.abc312_b
418,atcoder.abc395_a,832.7462809896608,29,"['Claude-3-Haiku' 'Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'GPT-4-Turbo-2024-04-09'
 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18' 'Gemini-2.5-Flash-04-17'
 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06'
 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.9666666666666667,0.15135796985178412,atcoder.abc395_a
419,leetcode.3540,832.7462809896608,30,"['Claude-3-Haiku' 'Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",1.0,,leetcode.3540
420,atcoder.abc370_c,963.8055135602941,21,"['Claude-3.7-Sonnet' 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4'
 'Claude-Sonnet-4 (Thinking)' 'Claude-Sonnet-4' 'DeepSeek-R1-0528'
 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06'
 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Thinking-01-21'
 'Gemini-Flash-2.0-Thinking-12-19' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.7,0.5056994387959997,atcoder.abc370_c
421,leetcode.3568,832.7462809896608,29,"['Claude-3-Haiku' 'Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Grok-3-Mini (High)' 'O3 (High)'
 'O3-Mini-2025-01-31 (High)' 'O3-Mini-2025-01-31 (Low)'
 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)' 'O4-Mini (Low)'
 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.9666666666666667,0.11574432988665845,leetcode.3568
422,atcoder.abc346_d,1017.4639640528679,15,"['DeepSeek-R1-0528' 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20'
 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp']",0.5,0.6680522000696353,atcoder.abc346_d
423,atcoder.abc343_a,,0,[],0.0,,atcoder.abc343_a
424,leetcode.3463,888.8501540447771,28,"['Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06' 'Gemini-2.5-Flash-04-17'
 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06'
 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.9333333333333333,0.35879748073796175,leetcode.3463
425,leetcode.3106,883.5793576709721,29,"['Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.9666666666666667,0.25819888974716115,leetcode.3106
426,atcoder.abc360_b,883.5793576709721,28,"['Claude-3.7-Sonnet' 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4'
 'Claude-Sonnet-4 (Thinking)' 'Claude-Sonnet-4' 'DeepSeek-R1-0528'
 'DeepSeek-V3' 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06'
 'GPT-4O-mini-2024-07-18' 'Gemini-2.5-Flash-04-17'
 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06'
 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.9333333333333333,0.30754069777539583,atcoder.abc360_b
427,atcoder.abc302_c,883.5793576709721,29,"['Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.9666666666666667,0.25819888974716115,atcoder.abc302_c
428,atcoder.abc372_d,1017.4639640528679,15,"['DeepSeek-R1-0528' 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20'
 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05'
 'O3 (High)' 'O3-Mini-2025-01-31 (High)' 'O3-Mini-2025-01-31 (Low)'
 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)' 'O4-Mini (Low)'
 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.5,0.6744450440894404,atcoder.abc372_d
429,atcoder.abc356_b,832.7462809896608,30,"['Claude-3-Haiku' 'Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",1.0,,atcoder.abc356_b
430,leetcode.3674,1034.5766887754587,4,"['DeepSeek-R1-0528' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Med)']",0.13333333333333333,0.31030061577209467,leetcode.3674
431,leetcode.2784,893.3317888678728,25,"['Claude-3.5-Sonnet-20241022' 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4'
 'Claude-Sonnet-4 (Thinking)' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4O-2024-08-06' 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20'
 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05'
 'Gemini-Flash-2.0-Exp' 'Gemini-Flash-2.0-Thinking-01-21'
 'Gemini-Flash-2.0-Thinking-12-19' 'Grok-3-Mini (High)' 'O3 (High)'
 'O3-Mini-2025-01-31 (High)' 'O3-Mini-2025-01-31 (Low)'
 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)' 'O4-Mini (Low)'
 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.8333333333333334,0.4245565637957668,leetcode.2784
432,atcoder.abc352_a,832.7462809896608,30,"['Claude-3-Haiku' 'Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",1.0,,atcoder.abc352_a
433,atcoder.abc376_d,883.5793576709721,25,"['Claude-3.7-Sonnet' 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4'
 'Claude-Sonnet-4 (Thinking)' 'Claude-Sonnet-4' 'DeepSeek-R1-0528'
 'DeepSeek-V3' 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06'
 'GPT-4O-mini-2024-07-18' 'Gemini-2.5-Flash-04-17'
 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06'
 'Gemini-2.5-Pro-06-05' 'Grok-3-Mini (High)' 'O3 (High)'
 'O3-Mini-2025-01-31 (High)' 'O3-Mini-2025-01-31 (Low)'
 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)' 'O4-Mini (Low)'
 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.8333333333333334,0.41597966351706434,atcoder.abc376_d
434,atcoder.abc338_c,883.5793576709721,27,"['Claude-3.5-Sonnet-20241022' 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4'
 'Claude-Sonnet-4 (Thinking)' 'Claude-Sonnet-4' 'DeepSeek-R1-0528'
 'DeepSeek-V3' 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06'
 'GPT-4O-mini-2024-07-18' 'Gemini-2.5-Flash-04-17'
 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06'
 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Thinking-01-21'
 'Gemini-Flash-2.0-Thinking-12-19' 'Grok-3-Mini (High)' 'O3 (High)'
 'O3-Mini-2025-01-31 (High)' 'O3-Mini-2025-01-31 (Low)'
 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)' 'O4-Mini (Low)'
 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.9,0.30366009094074325,atcoder.abc338_c
435,leetcode.3717,1043.1811658319411,7,"['DeepSeek-R1-0528' 'Gemini-2.5-Pro-05-06' 'Grok-3-Mini (High)'
 'O3 (High)' 'O3-Mini-2025-01-31 (High)' 'O4-Mini (High)'
 'O4-Mini (Medium)']",0.23333333333333334,0.5554689254462681,leetcode.3717
436,atcoder.abc370_e,1009.9593348641239,16,"['Claude-Opus-4 (Thinking)' 'Claude-Sonnet-4 (Thinking)'
 'DeepSeek-R1-0528' 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20'
 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05'
 'O3-Mini-2025-01-31 (High)' 'O3-Mini-2025-01-31 (Low)'
 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)' 'O4-Mini (Low)'
 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.5333333333333333,0.5638246125882257,atcoder.abc370_e
437,leetcode.3403,888.8501540447771,20,"['Claude-3.7-Sonnet' 'Claude-Opus-4 (Thinking)' 'DeepSeek-R1-0528'
 'DeepSeek-V3' 'GPT-4-Turbo-2024-04-09' 'Gemini-2.5-Flash-04-17'
 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06'
 'Gemini-2.5-Pro-06-05' 'Grok-3-Mini (High)' 'O3 (High)'
 'O3-Mini-2025-01-31 (High)' 'O3-Mini-2025-01-31 (Low)'
 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)' 'O4-Mini (Low)'
 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.6666666666666666,0.5831346131138969,leetcode.3403
438,atcoder.abc344_b,832.7462809896608,27,"['Claude-3-Haiku' 'Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'QwQ-32B_temp'
 'Qwen3-235B-A22B']",0.9,-0.3356243110397689,atcoder.abc344_b
439,leetcode.3228,934.5478489951718,23,"['Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Grok-3-Mini (High)'
 'O3 (High)' 'O3-Mini-2025-01-31 (High)' 'O3-Mini-2025-01-31 (Low)'
 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)' 'O4-Mini (Low)'
 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.7666666666666667,0.5781411264848914,leetcode.3228
440,leetcode.3447,883.5793576709721,29,"['Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.9666666666666667,0.25819888974716115,leetcode.3447
441,leetcode.2921,893.3317888678728,25,"['Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3' 'GPT-4O-2024-08-06'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05'
 'Gemini-Flash-2.0-Thinking-12-19' 'Grok-3-Mini (High)' 'O3 (High)'
 'O3-Mini-2025-01-31 (High)' 'O3-Mini-2025-01-31 (Low)'
 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)' 'O4-Mini (Low)'
 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.8333333333333334,0.501748666304088,leetcode.2921
442,leetcode.3648,987.7984965969368,7,"['Claude-Opus-4' 'DeepSeek-R1-0528' 'Grok-3-Mini (High)' 'O3 (High)'
 'O3-Mini-2025-01-31 (High)' 'O4-Mini (High)' 'QwQ-32B_temp']",0.23333333333333334,0.35897651644486717,leetcode.3648
443,atcoder.abc350_b,832.7462809896608,30,"['Claude-3-Haiku' 'Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",1.0,,atcoder.abc350_b
444,leetcode.3316,963.8055135602941,16,"['Claude-Sonnet-4' 'DeepSeek-R1-0528' 'Gemini-2.5-Flash-04-17'
 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'O3 (High)' 'O3-Mini-2025-01-31 (High)' 'O3-Mini-2025-01-31 (Low)'
 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)' 'O4-Mini (Medium)'
 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.5333333333333333,0.4997536338850182,leetcode.3316
445,leetcode.3502,883.5793576709721,26,"['Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'GPT-4-Turbo-2024-04-09'
 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18' 'Gemini-2.5-Flash-04-17'
 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25' 'Gemini-2.5-Pro-05-06'
 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Thinking-01-21'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.8666666666666667,0.3761219585116299,leetcode.3502
446,atcoder.abc319_d,883.5793576709721,29,"['Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",0.9666666666666667,0.25819888974716115,atcoder.abc319_d
447,atcoder.abc303_b,832.7462809896608,30,"['Claude-3-Haiku' 'Claude-3.5-Sonnet-20241022' 'Claude-3.7-Sonnet'
 'Claude-Opus-4 (Thinking)' 'Claude-Opus-4' 'Claude-Sonnet-4 (Thinking)'
 'Claude-Sonnet-4' 'DeepSeek-R1-0528' 'DeepSeek-V3'
 'GPT-4-Turbo-2024-04-09' 'GPT-4O-2024-08-06' 'GPT-4O-mini-2024-07-18'
 'Gemini-2.5-Flash-04-17' 'Gemini-2.5-Flash-05-20' 'Gemini-2.5-Pro-03-25'
 'Gemini-2.5-Pro-05-06' 'Gemini-2.5-Pro-06-05' 'Gemini-Flash-2.0-Exp'
 'Gemini-Flash-2.0-Thinking-01-21' 'Gemini-Flash-2.0-Thinking-12-19'
 'Grok-3-Mini (High)' 'O3 (High)' 'O3-Mini-2025-01-31 (High)'
 'O3-Mini-2025-01-31 (Low)' 'O3-Mini-2025-01-31 (Med)' 'O4-Mini (High)'
 'O4-Mini (Low)' 'O4-Mini (Medium)' 'QwQ-32B_temp' 'Qwen3-235B-A22B']",1.0,,atcoder.abc303_b
